ensg1	ensg2	score	interaction	direction	evidence_code
ENSG00000100354	ENSG00000168036	0.40	PPI	undirected	PIA
ENSG00000138688	ENSG00000168036	0.40	PPI	undirected	PIA
ENSG00000138688	ENSG00000168036	0.40	PPI	undirected	PIA
ENSG00000131016	ENSG00000168036	0.40	PPI	undirected	PIA
ENSG00000126698	ENSG00000168036	0.40	PPI	undirected	PIA
ENSG00000213619	ENSG00000167085	0.35	PPI	undirected	PIA
ENSG00000158864	ENSG00000167085	0.35	PPI	undirected	PIA
ENSG00000065665	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000023516	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000175556	ENSG00000167085	0.52	PPI	undirected	PIA
ENSG00000184905	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000131711	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000187514	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000187109	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000167085	0.35	PPI	undirected	PIA
ENSG00000124486	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000163939	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000096384	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000137845	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000150316	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000196876	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000173575	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000118482	ENSG00000167085	0.40	PPI	undirected	PIA
ENSG00000167085	ENSG00000125651	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000073756	0.35	PPI	undirected	PIA
ENSG00000125952	ENSG00000089280	0.40	PPI	undirected	PIA
ENSG00000154237	ENSG00000037280	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000213024	0.35	PPI	undirected	PIA
ENSG00000171867	ENSG00000132170	0.40	PPI	undirected	PIA
ENSG00000196230	ENSG00000132170	0.40	PPI	undirected	PIA
ENSG00000105323	ENSG00000132170	0.40	PPI	undirected	PIA
ENSG00000117632	ENSG00000132170	0.40	PPI	undirected	PIA
ENSG00000102226	ENSG00000132170	0.40	PPI	undirected	PIA
ENSG00000123240	ENSG00000132170	0.40	PPI	undirected	PIA
ENSG00000155097	ENSG00000132170	0.40	PPI	undirected	PIA
ENSG00000071054	ENSG00000132170	0.40	PPI	undirected	PIA
ENSG00000115355	ENSG00000132170	0.40	PPI	undirected	PIA
ENSG00000173692	ENSG00000132170	0.40	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.76	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.98	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000198938	ENSG00000145335	0.51	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000105404	ENSG00000145335	0.63	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000105404	ENSG00000145335	0.63	PPI	undirected	PIA
ENSG00000188906	ENSG00000145335	0.56	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.98	PPI	undirected	PIA
ENSG00000105404	ENSG00000145335	0.63	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000188906	ENSG00000145335	0.56	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.76	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.76	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.76	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000008056	ENSG00000145335	0.50	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.76	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.76	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000064692	ENSG00000145335	0.83	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.76	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.76	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.76	PPI	undirected	PIA
ENSG00000128245	ENSG00000145335	0.64	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.76	PPI	undirected	PIA
ENSG00000145335	ENSG00000145335	0.98	PPI	undirected	PIA
ENSG00000142319	ENSG00000145335	0.58	PPI	undirected	PIA
ENSG00000160113	ENSG00000147274	0.40	PPI	undirected	PIA
ENSG00000123240	ENSG00000113013	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000113013	0.35	PPI	undirected	PIA
ENSG00000188986	ENSG00000113013	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000105372	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000100316	0.35	PPI	undirected	PIA
ENSG00000168036	ENSG00000140350	0.40	PPI	undirected	PIA
ENSG00000113580	ENSG00000140350	0.40	PPI	undirected	PIA
ENSG00000134954	ENSG00000142541	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000116741	0.57	PPI	undirected	PIA
ENSG00000136997	ENSG00000184203	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000115073	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000120802	0.35	PPI	undirected	PIA
ENSG00000101412	ENSG00000115415	0.52	PPI	undirected	PIA
ENSG00000135457	ENSG00000051382	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000085832	0.40	PPI	undirected	PIA
ENSG00000167085	ENSG00000130226	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000177954	0.52	PPI	undirected	PIA
ENSG00000154237	ENSG00000007264	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000007264	0.62	PPI	undirected	PIA
ENSG00000188906	ENSG00000143322	0.44	PPI	undirected	PIA
ENSG00000125952	ENSG00000136942	0.40	PPI	undirected	PIA
ENSG00000273841	ENSG00000136942	0.40	PPI	undirected	PIA
ENSG00000123358	ENSG00000280987	0.40	PPI	undirected	PIA
ENSG00000123358	ENSG00000015479	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000280987	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000015479	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000095002	0.35	PPI	undirected	PIA
ENSG00000204065	ENSG00000153234	0.52	PPI	undirected	PIA
ENSG00000132341	ENSG00000153234	0.40	PPI	undirected	PIA
ENSG00000143401	ENSG00000153234	0.40	PPI	undirected	PIA
ENSG00000198836	ENSG00000153234	0.40	PPI	undirected	PIA
ENSG00000263001	ENSG00000153234	0.40	PPI	undirected	PIA
ENSG00000104722	ENSG00000153234	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000099901	0.35	PPI	undirected	PIA
ENSG00000145335	ENSG00000165637	0.35	PPI	undirected	PIA
ENSG00000145335	ENSG00000165637	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000148773	0.35	PPI	undirected	PIA
ENSG00000142192	ENSG00000181773	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000034152	0.59	PPI	undirected	PIA
ENSG00000188906	ENSG00000034152	0.59	PPI	undirected	PIA
ENSG00000135679	ENSG00000166441	0.40	PPI	undirected	PIA
ENSG00000112096	ENSG00000122026	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000122026	0.44	PPI	undirected	PIA
ENSG00000124214	ENSG00000108107	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000083845	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000131711	0.61	PPI	undirected	PIA
ENSG00000188906	ENSG00000131711	0.61	PPI	undirected	PIA
ENSG00000188906	ENSG00000131711	0.61	PPI	undirected	PIA
ENSG00000166228	ENSG00000131711	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000131711	0.61	PPI	undirected	PIA
ENSG00000151967	ENSG00000131711	0.40	PPI	undirected	PIA
ENSG00000104529	ENSG00000131711	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000140575	0.46	PPI	undirected	PIA
ENSG00000188906	ENSG00000140575	0.46	PPI	undirected	PIA
ENSG00000124214	ENSG00000140575	0.43	PPI	undirected	PIA
ENSG00000101096	ENSG00000140575	0.35	PPI	undirected	PIA
ENSG00000116288	ENSG00000140575	0.35	PPI	undirected	PIA
ENSG00000135679	ENSG00000151834	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000241837	0.35	PPI	undirected	PIA
ENSG00000177606	ENSG00000204469	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000150753	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000113712	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000141551	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000109475	0.44	PPI	undirected	PIA
ENSG00000125952	ENSG00000109475	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000163468	0.35	PPI	undirected	PIA
ENSG00000137486	ENSG00000137486	0.53	PPI	undirected	PIA
ENSG00000168539	ENSG00000137486	0.35	PPI	undirected	PIA
ENSG00000181773	ENSG00000137486	0.35	PPI	undirected	PIA
ENSG00000125384	ENSG00000137486	0.35	PPI	undirected	PIA
ENSG00000137486	ENSG00000137486	0.53	PPI	undirected	PIA
ENSG00000141480	ENSG00000137486	0.67	PPI	undirected	PIA
ENSG00000188906	ENSG00000178952	0.35	PPI	undirected	PIA
ENSG00000136997	ENSG00000182890	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000117724	0.35	PPI	undirected	PIA
ENSG00000232810	ENSG00000110619	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000213923	0.44	PPI	undirected	PIA
ENSG00000139180	ENSG00000080815	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000124789	0.35	PPI	undirected	PIA
ENSG00000185345	ENSG00000153201	0.64	PPI	undirected	PIA
ENSG00000185345	ENSG00000153201	0.64	PPI	undirected	PIA
ENSG00000185345	ENSG00000153201	0.64	PPI	undirected	PIA
ENSG00000185345	ENSG00000153201	0.64	PPI	undirected	PIA
ENSG00000188906	ENSG00000153201	0.35	PPI	undirected	PIA
ENSG00000185345	ENSG00000153201	0.64	PPI	undirected	PIA
ENSG00000185345	ENSG00000153201	0.64	PPI	undirected	PIA
ENSG00000185345	ENSG00000153201	0.64	PPI	undirected	PIA
ENSG00000185345	ENSG00000153201	0.64	PPI	undirected	PIA
ENSG00000185345	ENSG00000153201	0.64	PPI	undirected	PIA
ENSG00000142192	ENSG00000105723	0.44	PPI	undirected	PIA
ENSG00000142192	ENSG00000105723	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000082701	0.65	PPI	undirected	PIA
ENSG00000188906	ENSG00000082701	0.65	PPI	undirected	PIA
ENSG00000186868	ENSG00000082701	0.74	PPI	undirected	PIA
ENSG00000186868	ENSG00000082701	0.74	PPI	undirected	PIA
ENSG00000188906	ENSG00000102119	0.35	PPI	undirected	PIA
ENSG00000232810	ENSG00000100380	0.40	PPI	undirected	PIA
ENSG00000166228	ENSG00000100380	0.40	PPI	undirected	PIA
ENSG00000123358	ENSG00000125753	0.52	PPI	undirected	PIA
ENSG00000140600	ENSG00000079805	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000188846	0.52	PPI	undirected	PIA
ENSG00000113580	ENSG00000080503	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000180879	0.35	PPI	undirected	PIA
ENSG00000113580	ENSG00000112294	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000102226	0.40	PPI	undirected	PIA
ENSG00000153234	ENSG00000147124	0.40	PPI	undirected	PIA
ENSG00000104529	ENSG00000114030	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000108984	0.46	PPI	undirected	PIA
ENSG00000188906	ENSG00000108984	0.46	PPI	undirected	PIA
ENSG00000151967	ENSG00000165417	0.40	PPI	undirected	PIA
ENSG00000170345	ENSG00000125846	0.52	PPI	undirected	PIA
ENSG00000135679	ENSG00000125846	0.40	PPI	undirected	PIA
ENSG00000170345	ENSG00000125846	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000100075	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000166851	0.44	PPI	undirected	PIA
ENSG00000154237	ENSG00000196730	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000196730	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000196730	0.40	PPI	undirected	PIA
ENSG00000196730	ENSG00000196730	0.83	PPI	undirected	PIA
ENSG00000196730	ENSG00000196730	0.83	PPI	undirected	PIA
ENSG00000151967	ENSG00000170917	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000131473	0.35	PPI	undirected	PIA
ENSG00000113580	ENSG00000182670	0.40	PPI	undirected	PIA
ENSG00000159200	ENSG00000159200	0.60	PPI	undirected	PIA
ENSG00000159200	ENSG00000159200	0.60	PPI	undirected	PIA
ENSG00000159200	ENSG00000159200	0.60	PPI	undirected	PIA
ENSG00000159200	ENSG00000159200	0.60	PPI	undirected	PIA
ENSG00000159200	ENSG00000159200	0.60	PPI	undirected	PIA
ENSG00000159200	ENSG00000159200	0.60	PPI	undirected	PIA
ENSG00000188906	ENSG00000074201	0.35	PPI	undirected	PIA
ENSG00000185345	ENSG00000066427	0.44	PPI	undirected	PIA
ENSG00000185345	ENSG00000066427	0.44	PPI	undirected	PIA
ENSG00000175387	ENSG00000147601	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000126803	0.40	PPI	undirected	PIA
ENSG00000177606	ENSG00000196411	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000159352	0.52	PPI	undirected	PIA
ENSG00000151967	ENSG00000159352	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000124207	0.46	PPI	undirected	PIA
ENSG00000101096	ENSG00000124207	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000124207	0.46	PPI	undirected	PIA
ENSG00000159461	ENSG00000165280	0.62	PPI	undirected	PIA
ENSG00000159461	ENSG00000165280	0.62	PPI	undirected	PIA
ENSG00000159461	ENSG00000165280	0.62	PPI	undirected	PIA
ENSG00000088833	ENSG00000165280	0.72	PPI	undirected	PIA
ENSG00000204231	ENSG00000165280	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000165280	0.40	PPI	undirected	PIA
ENSG00000113758	ENSG00000130396	0.46	PPI	undirected	PIA
ENSG00000113758	ENSG00000130396	0.46	PPI	undirected	PIA
ENSG00000113758	ENSG00000130396	0.54	PPI	undirected	PIA
ENSG00000104067	ENSG00000130396	0.27	PPI	undirected	PIA
ENSG00000113758	ENSG00000130396	0.54	PPI	undirected	PIA
ENSG00000135679	ENSG00000187109	0.40	PPI	undirected	PIA
ENSG00000169750	ENSG00000187109	0.40	PPI	undirected	PIA
ENSG00000136997	ENSG00000187109	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000187109	0.40	PPI	undirected	PIA
ENSG00000160113	ENSG00000187109	0.52	PPI	undirected	PIA
ENSG00000185591	ENSG00000187109	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000187109	0.40	PPI	undirected	PIA
ENSG00000101197	ENSG00000132906	0.84	PPI	undirected	PIA
ENSG00000148396	ENSG00000157020	0.35	PPI	undirected	PIA
ENSG00000135457	ENSG00000083720	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000166986	0.40	PPI	undirected	PIA
ENSG00000204231	ENSG00000169020	0.40	PPI	undirected	PIA
ENSG00000160113	ENSG00000169020	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000169020	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000111581	0.35	PPI	undirected	PIA
ENSG00000159363	ENSG00000106803	0.37	PPI	undirected	PIA
ENSG00000113758	ENSG00000171862	0.52	PPI	undirected	PIA
ENSG00000113758	ENSG00000171862	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000092841	0.35	PPI	undirected	PIA
ENSG00000124214	ENSG00000075624	0.35	PPI	undirected	PIA
ENSG00000010818	ENSG00000169750	0.40	PPI	undirected	PIA
ENSG00000120963	ENSG00000169750	0.40	PPI	undirected	PIA
ENSG00000116161	ENSG00000169750	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000008988	0.59	PPI	undirected	PIA
ENSG00000124214	ENSG00000070831	0.43	PPI	undirected	PIA
ENSG00000188906	ENSG00000070831	0.62	PPI	undirected	PIA
ENSG00000124214	ENSG00000070831	0.43	PPI	undirected	PIA
ENSG00000188906	ENSG00000111540	0.68	PPI	undirected	PIA
ENSG00000188906	ENSG00000111540	0.68	PPI	undirected	PIA
ENSG00000113758	ENSG00000121966	0.70	PPI	undirected	PIA
ENSG00000113758	ENSG00000121966	0.70	PPI	undirected	PIA
ENSG00000159363	ENSG00000121966	0.37	PPI	undirected	PIA
ENSG00000130522	ENSG00000115091	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000164163	0.35	PPI	undirected	PIA
ENSG00000197102	ENSG00000125952	0.40	PPI	undirected	PIA
ENSG00000108591	ENSG00000125952	0.40	PPI	undirected	PIA
ENSG00000104833	ENSG00000125952	0.40	PPI	undirected	PIA
ENSG00000167996	ENSG00000125952	0.52	PPI	undirected	PIA
ENSG00000108840	ENSG00000125952	0.40	PPI	undirected	PIA
ENSG00000067057	ENSG00000125952	0.40	PPI	undirected	PIA
ENSG00000175467	ENSG00000125952	0.40	PPI	undirected	PIA
ENSG00000103035	ENSG00000125952	0.40	PPI	undirected	PIA
ENSG00000169100	ENSG00000125952	0.40	PPI	undirected	PIA
ENSG00000167552	ENSG00000125952	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000145425	0.35	PPI	undirected	PIA
ENSG00000138326	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000109971	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000115053	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000168702	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000080503	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000145920	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000126261	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000117523	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000105409	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000126775	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000142192	ENSG00000166228	0.52	PPI	undirected	PIA
ENSG00000082269	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000008952	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000067715	ENSG00000166228	0.40	PPI	undirected	PIA
ENSG00000142192	ENSG00000166228	0.52	PPI	undirected	PIA
ENSG00000175387	ENSG00000067560	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000067560	0.40	PPI	undirected	PIA
ENSG00000108946	ENSG00000136854	0.40	PPI	undirected	PIA
ENSG00000171223	ENSG00000171033	0.40	PPI	undirected	PIA
ENSG00000159363	ENSG00000136485	0.37	PPI	undirected	PIA
ENSG00000188906	ENSG00000196363	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000170027	0.71	PPI	undirected	PIA
ENSG00000188906	ENSG00000170027	0.71	PPI	undirected	PIA
ENSG00000188906	ENSG00000170027	0.71	PPI	undirected	PIA
ENSG00000188906	ENSG00000171863	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000172531	0.65	PPI	undirected	PIA
ENSG00000188906	ENSG00000172531	0.65	PPI	undirected	PIA
ENSG00000188906	ENSG00000172531	0.65	PPI	undirected	PIA
ENSG00000188906	ENSG00000213639	0.27	PPI	undirected	PIA
ENSG00000151967	ENSG00000160014	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000143933	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000198668	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000160014	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000143933	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000198668	0.40	PPI	undirected	PIA
ENSG00000113580	ENSG00000160014	0.40	PPI	undirected	PIA
ENSG00000113580	ENSG00000143933	0.40	PPI	undirected	PIA
ENSG00000113580	ENSG00000198668	0.40	PPI	undirected	PIA
ENSG00000135457	ENSG00000160014	0.40	PPI	undirected	PIA
ENSG00000135457	ENSG00000143933	0.40	PPI	undirected	PIA
ENSG00000135457	ENSG00000198668	0.40	PPI	undirected	PIA
ENSG00000104529	ENSG00000160014	0.40	PPI	undirected	PIA
ENSG00000104529	ENSG00000143933	0.40	PPI	undirected	PIA
ENSG00000104529	ENSG00000198668	0.40	PPI	undirected	PIA
ENSG00000104529	ENSG00000100764	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000142937	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000134419	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000105193	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000105193	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000108953	0.77	PPI	undirected	PIA
ENSG00000188906	ENSG00000108953	0.77	PPI	undirected	PIA
ENSG00000188906	ENSG00000108953	0.77	PPI	undirected	PIA
ENSG00000188906	ENSG00000108953	0.77	PPI	undirected	PIA
ENSG00000188906	ENSG00000108953	0.77	PPI	undirected	PIA
ENSG00000188906	ENSG00000108953	0.77	PPI	undirected	PIA
ENSG00000188906	ENSG00000164587	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000186468	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000231500	0.44	PPI	undirected	PIA
ENSG00000232810	ENSG00000231500	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000142534	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000142534	0.52	PPI	undirected	PIA
ENSG00000151967	ENSG00000205542	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000100519	0.35	PPI	undirected	PIA
ENSG00000124214	ENSG00000198034	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000198242	0.52	PPI	undirected	PIA
ENSG00000124214	ENSG00000137154	0.58	PPI	undirected	PIA
ENSG00000175387	ENSG00000132341	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000125691	0.35	PPI	undirected	PIA
ENSG00000167654	ENSG00000131508	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000115268	0.71	PPI	undirected	PIA
ENSG00000188906	ENSG00000115268	0.71	PPI	undirected	PIA
ENSG00000188906	ENSG00000115268	0.71	PPI	undirected	PIA
ENSG00000188906	ENSG00000115268	0.71	PPI	undirected	PIA
ENSG00000170345	ENSG00000118181	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000156482	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000198918	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000198755	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000142676	0.35	PPI	undirected	PIA
ENSG00000168036	ENSG00000229117	0.40	PPI	undirected	PIA
ENSG00000154237	ENSG00000177885	0.53	PPI	undirected	PIA
ENSG00000188906	ENSG00000136238	0.56	PPI	undirected	PIA
ENSG00000149269	ENSG00000136238	0.97	PPI	undirected	PIA
ENSG00000124214	ENSG00000136238	0.43	PPI	undirected	PIA
ENSG00000159363	ENSG00000220205	0.37	PPI	undirected	PIA
ENSG00000188906	ENSG00000164924	0.87	PPI	undirected	PIA
ENSG00000188906	ENSG00000164924	0.87	PPI	undirected	PIA
ENSG00000188906	ENSG00000164924	0.87	PPI	undirected	PIA
ENSG00000188906	ENSG00000164924	0.87	PPI	undirected	PIA
ENSG00000188906	ENSG00000164924	0.87	PPI	undirected	PIA
ENSG00000188906	ENSG00000164924	0.87	PPI	undirected	PIA
ENSG00000188906	ENSG00000164924	0.87	PPI	undirected	PIA
ENSG00000188906	ENSG00000164924	0.87	PPI	undirected	PIA
ENSG00000147364	ENSG00000113558	0.53	PPI	undirected	PIA
ENSG00000151876	ENSG00000113558	0.53	PPI	undirected	PIA
ENSG00000100225	ENSG00000113558	0.68	PPI	undirected	PIA
ENSG00000116288	ENSG00000204628	0.58	PPI	undirected	PIA
ENSG00000188906	ENSG00000204628	0.35	PPI	undirected	PIA
ENSG00000204628	ENSG00000204628	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000184009	0.35	PPI	undirected	PIA
ENSG00000116288	ENSG00000103275	0.37	PPI	undirected	PIA
ENSG00000151967	ENSG00000113575	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000143632	0.35	PPI	undirected	PIA
ENSG00000175387	ENSG00000123416	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000123416	0.35	PPI	undirected	PIA
ENSG00000175387	ENSG00000127824	0.40	PPI	undirected	PIA
ENSG00000154237	ENSG00000188229	0.35	PPI	undirected	PIA
ENSG00000166228	ENSG00000188229	0.40	PPI	undirected	PIA
ENSG00000145335	ENSG00000101266	0.44	PPI	undirected	PIA
ENSG00000123240	ENSG00000110321	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000263001	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000253729	0.35	PPI	undirected	PIA
ENSG00000113580	ENSG00000144747	0.52	PPI	undirected	PIA
ENSG00000113580	ENSG00000144747	0.52	PPI	undirected	PIA
ENSG00000113580	ENSG00000144747	0.52	PPI	undirected	PIA
ENSG00000135457	ENSG00000061794	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000114391	0.35	PPI	undirected	PIA
ENSG00000160113	ENSG00000108468	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000108298	0.35	PPI	undirected	PIA
ENSG00000168036	ENSG00000081479	0.40	PPI	undirected	PIA
ENSG00000184047	ENSG00000101966	0.90	PPI	undirected	PIA
ENSG00000132906	ENSG00000101966	0.94	PPI	undirected	PIA
ENSG00000132906	ENSG00000101966	0.94	PPI	undirected	PIA
ENSG00000184047	ENSG00000101966	0.90	PPI	undirected	PIA
ENSG00000184047	ENSG00000101966	0.90	PPI	undirected	PIA
ENSG00000188342	ENSG00000174238	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000141367	0.35	PPI	undirected	PIA
ENSG00000113580	ENSG00000141367	0.40	PPI	undirected	PIA
