Gene1,Gene2,Int Alz PPI(d),Int Alz PPI(j),Int all PPI(d),Int all PPI(j),CoExp(d),CoExp(j),Int syn(d),Int syn(j),Int Par PPI(d),Int Par PPI(j),Dif Co(d),Dif Co(j),Alz ptw 1,Alz ptw 2,Alz DISEASES 1,Alz DISEASES 2
ENSG00000010292,ENSG00000164221,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000181481,ENSG00000177189,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000107554,ENSG00000170293,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164325,ENSG00000144848,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000149273,ENSG00000156284,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000163923,ENSG00000105048,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000182247,ENSG00000116691,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000106633,ENSG00000180644,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000176386,ENSG00000117143,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000185024,ENSG00000144566,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000146278,ENSG00000171453,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000134070,ENSG00000124789,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000273079,ENSG00000109501,0,0,0.2,0.0,0,0,0,0,0,0,0,0,True,False,False,False
ENSG00000174231,ENSG00000137822,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000004777,ENSG00000111319,0,0,0.2,0.0,0.0,0.0,0,0,0,0,0,0,False,False,False,False
ENSG00000165879,ENSG00000198900,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000187391,ENSG00000180921,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000103528,ENSG00000011566,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000185527,ENSG00000145907,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000142867,ENSG00000170545,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000187189,ENSG00000155256,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000152234,ENSG00000125505,0,0,0.2,0.0,0,0,0,0,0,0,0,0,True,False,False,False
ENSG00000280789,ENSG00000148843,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000097033,ENSG00000162892,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000090339,ENSG00000198331,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
