Gene1,Gene2,Int Alz PPI(d),Int Alz PPI(j),Int all PPI(d),Int all PPI(j),CoExp(d),CoExp(j),Int syn(d),Int syn(j),Int Par PPI(d),Int Par PPI(j),Dif Co(d),Dif Co(j),Alz ptw 1,Alz ptw 2,Alz DISEASES 1,Alz DISEASES 2
ENSG00000168036,ENSG00000072518,0.25,0.0,0.3333333333333333,0.0,0,0,0.25,0.0,0,0,0,0,False,False,True,False
ENSG00000148688,ENSG00000105723,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000138449,ENSG00000220205,0.25,0.0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000070018,ENSG00000082397,0.2,0.0,0.3333333333333333,0.0,0,0,0,0,0.25,0.0,0,0,False,False,False,False
ENSG00000114491,ENSG00000070018,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000175582,ENSG00000106803,0.2,0.0,0.16666666666666666,0.0,0,0,0,0,0.16666666666666666,0.0,0,0,False,False,False,False
ENSG00000115977,ENSG00000072110,0.2,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,0,False,False,False,False
ENSG00000121966,ENSG00000020129,0.2,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000153066,ENSG00000131095,0.25,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000105649,ENSG00000178950,0.2,0.0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000007047,ENSG00000145335,0.0,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000106976,ENSG00000136717,0.3333333333333333,0.0,0.25,0.0,0,0,1.0,0.18181818181818182,1.0,0.2857142857142857,0,0,False,False,False,True
ENSG00000182871,ENSG00000197694,0.5,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000181029,ENSG00000203880,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105613,ENSG00000167755,0.5,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000155252,ENSG00000137801,0.25,0.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000148737,ENSG00000141480,0.25,0.0,0.3333333333333333,0.0,0,0,0.25,0.0,0,0,0,0,False,False,False,False
ENSG00000182333,ENSG00000196365,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105329,ENSG00000165775,0.25,0.0,0,0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000198938,ENSG00000136485,0.0,0.0,0.25,0.0,0,0,0,0,0.2,0.0,0,0,True,False,False,False
ENSG00000138613,ENSG00000082701,0.25,0.0,0,0,0,0,0,0,0,0,0,0,True,True,True,True
ENSG00000198959,ENSG00000109971,0.5,0.16666666666666666,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000072518,ENSG00000198856,0.2,0.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000197442,ENSG00000196712,0.5,0.3333333333333333,0.5,0.05263157894736842,0,0,0.5,0.1,0,0,0,0,False,False,False,False
ENSG00000167004,ENSG00000106615,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000107829,ENSG00000066044,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000174851,ENSG00000164885,0.25,0.0,0.25,0.0,0,0,0,0,0.25,0.0,0,0,False,True,False,True
ENSG00000130203,ENSG00000158092,0.0,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,True,False,True,False
ENSG00000066044,ENSG00000159363,0.2,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000130203,ENSG00000126545,0.25,0.0,0,0,0,0,0,0,0,0,0,0,True,False,True,False
ENSG00000132475,ENSG00000143420,0.25,0.0,0.2,0.0,0.0,0.0,0,0,0,0,0,0,False,False,False,False
ENSG00000149972,ENSG00000164885,0.25,0.0,0,0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000007047,ENSG00000132305,0.2,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000051128,ENSG00000114841,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000108821,ENSG00000082397,0.2,0.0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,False,False,False,False
ENSG00000113805,ENSG00000183496,0.25,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000159363,ENSG00000132002,0.25,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000108578,ENSG00000185933,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,True
ENSG00000138109,ENSG00000118363,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000107959,ENSG00000094631,0.25,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000007047,ENSG00000197971,0.3333333333333333,0.0,0.16666666666666666,0.0,0,0,0.3333333333333333,0.0,0,0,0,0,False,False,False,False
ENSG00000129354,ENSG00000138134,0.5,0.2857142857142857,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105290,ENSG00000165775,0.25,0.0,0,0,0,0,0,0,0.2,0.0,0,0,False,False,True,False
ENSG00000064300,ENSG00000107959,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000113805,ENSG00000107816,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000198938,ENSG00000087258,0.0,0.0,0,0,0,0,0,0,0.2,0.0,0,0,True,False,False,False
ENSG00000106615,ENSG00000173801,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000146072,ENSG00000185624,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.25,0.0,0,0,0,0,False,False,False,False
ENSG00000171311,ENSG00000082701,0.25,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000081052,ENSG00000137414,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000121653,ENSG00000107282,0.5,0.2,0.5,0.14285714285714285,0,0,0.5,0.3333333333333333,0,0,0,0,False,False,False,True
ENSG00000108219,ENSG00000187498,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000138131,ENSG00000105514,0.5,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000197694,ENSG00000107829,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105329,ENSG00000167965,0.3333333333333333,0.0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000121653,ENSG00000127452,0.3333333333333333,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000188157,ENSG00000126545,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000137801,ENSG00000100345,0.5,0.16666666666666666,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000142192,ENSG00000172775,0.3333333333333333,0.0,0.25,0.0,0,0,0,0,0.25,0.0,0,0,True,False,True,False
ENSG00000136854,ENSG00000144476,0.25,0.0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,False,False,False,False
ENSG00000151694,ENSG00000138190,0.5,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,True,False,True,False
ENSG00000205155,ENSG00000143801,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0,0,0,0,True,True,True,True
ENSG00000097007,ENSG00000130402,0.0,0.0,0.5,0.027777777777777776,0,0,0.3333333333333333,0.0,0.5,0.25,0,0,False,False,False,False
ENSG00000172638,ENSG00000084234,0.25,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000171560,ENSG00000116141,0.25,0.0,0.2,0.0,0,0,0.25,0.0,0,0,0,0,False,False,False,False
ENSG00000166313,ENSG00000188157,0.5,0.25,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,True,False,True,False
ENSG00000196230,ENSG00000172638,0.25,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000100345,ENSG00000185624,0.3333333333333333,0.0,0.25,0.0,0,0,0.5,0.2,0,0,0,0,False,False,False,False
ENSG00000163041,ENSG00000168539,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000081052,ENSG00000197565,0.5,0.3333333333333333,0,0,0,0,0.5,0.3333333333333333,0,0,0,0,False,False,False,False
ENSG00000092969,ENSG00000136485,0.25,0.0,0.25,0.0,0,0,0.3333333333333333,0.0,0,0,0,0,False,False,False,False
ENSG00000171564,ENSG00000164867,0.25,0.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000169223,ENSG00000175899,0.25,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000136717,ENSG00000115414,0.25,0.0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000138449,ENSG00000171564,0.3333333333333333,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000185624,ENSG00000169223,0.2,0.0,0,0,0,0,0,0,0.25,0.0,0,0,False,False,False,False
ENSG00000115977,ENSG00000188157,0.25,0.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000107295,ENSG00000167815,0.3333333333333333,0.0,0,0,0.1111111111111111,0.0,0,0,0,0,0,0,False,False,False,False
ENSG00000136485,ENSG00000083720,0.2,0.0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,False,False,False,False
ENSG00000141480,ENSG00000072506,0.3333333333333333,0.0,0.25,0.0,0,0,0.5,0.003968253968253968,0,0,0,0,False,True,False,True
ENSG00000111640,ENSG00000188157,0.3333333333333333,0.0,0.2,0.0,0,0,0,0,0,0,0,0,True,False,False,False
ENSG00000154277,ENSG00000115380,0.25,0.0,0.3333333333333333,0.0,0.1,0.0,0,0,0,0,0,0,False,False,True,False
ENSG00000181104,ENSG00000167965,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000154277,ENSG00000107829,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000094631,ENSG00000114491,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000167815,ENSG00000133246,0.5,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105329,ENSG00000142192,1.0,0.02666666666666667,1.0,0.06451612903225806,0,0,1.0,0.041666666666666664,0,0,0,0,False,True,True,True
ENSG00000118363,ENSG00000105982,0.25,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000196262,ENSG00000171867,0.5,0.25,0.25,0.0,0,0,0.5,0.019230769230769232,0,0,0,0,False,False,False,True
ENSG00000070018,ENSG00000105723,0.25,0.0,1.0,0.17647058823529413,0,0,0,0,0.3333333333333333,0.0,0,0,False,False,False,False
ENSG00000104812,ENSG00000148688,0.2,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000007047,ENSG00000133246,0.3333333333333333,0.0,0.5,0.05,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000161544,ENSG00000198959,0.25,0.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105583,ENSG00000121691,0.25,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000080815,ENSG00000120324,0.25,0.0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,True,False,True,False
ENSG00000110148,ENSG00000109971,0.5,0.25,0.3333333333333333,0.0,0,0,0,0,0.5,0.07692307692307693,0,0,False,False,False,False
ENSG00000087086,ENSG00000092969,0.0,0.0,0.2,0.0,0.0,0.0,0,0,0,0,0.16666666666666666,0.0,False,False,False,False
ENSG00000137414,ENSG00000164128,0.5,0.3333333333333333,0,0,0,0,0,0,0.5,0.3333333333333333,0,0,False,False,False,False
ENSG00000107829,ENSG00000205155,0.0,0.0,0,0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000148688,ENSG00000178950,0.2,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164924,ENSG00000161544,0.25,0.0,0.2,0.0,0,0,0,0,0.25,0.0,0,0,False,False,False,False
ENSG00000188153,ENSG00000197256,0.25,0.0,0,0,0.1,0.0,0,0,0,0,0,0,False,False,False,False
ENSG00000134153,ENSG00000105649,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000075413,ENSG00000137486,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.5,0.0111731843575419,0.3333333333333333,0.0,0,0,False,False,False,False
ENSG00000166313,ENSG00000108821,0.25,0.0,0,0,0,0,0,0,0,0,0,0,True,False,True,False
ENSG00000189057,ENSG00000105514,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000145335,ENSG00000051128,0.0,0.0,0.25,0.0,0,0,0,0,0,0,0,0,True,False,True,False
ENSG00000109846,ENSG00000073969,0.5,0.3333333333333333,0.2,0.0,0,0,0.5,0.3333333333333333,0,0,0.25,0.0,False,False,False,False
ENSG00000167004,ENSG00000121653,0.5,0.3333333333333333,0.5,0.1,0,0,0.5,0.3333333333333333,0,0,0,0,False,False,False,False
ENSG00000111640,ENSG00000081052,0.25,0.0,0,0,0,0,0.25,0.0,0,0,0,0,True,False,False,False
ENSG00000137312,ENSG00000155252,0.25,0.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000157212,ENSG00000196230,0.3333333333333333,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000115414,ENSG00000113805,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105401,ENSG00000110148,0.25,0.0,0.3333333333333333,0.0,0,0,0,0,0.25,0.0,0,0,False,False,False,False
ENSG00000105607,ENSG00000171867,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000143870,ENSG00000220205,0.5,0.3333333333333333,0.16666666666666666,0.0,0,0,0.0,0.0,0.5,0.3333333333333333,0,0,False,False,False,False
ENSG00000116039,ENSG00000179218,0.0,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000106803,ENSG00000109971,0.5,0.25,0.2,0.0,0,0,0,0,0.5,0.07692307692307693,0,0,False,False,False,False
ENSG00000137824,ENSG00000105514,0.25,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000007047,ENSG00000160087,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000162736,ENSG00000125384,0.3333333333333333,0.0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,True,False,True,False
