ensg1	ensg2	score	interaction	direction	evidence_code
ENSG00000141026	ENSG00000161634	0.35	PPI	undirected	SIA
ENSG00000105085	ENSG00000161634	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000161634	0.46	PPI	undirected	SIA
ENSG00000156475	ENSG00000114391	0.46	PPI	undirected	SIA
ENSG00000177885	ENSG00000114391	0.35	PPI	undirected	SIA
ENSG00000134698	ENSG00000114391	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000114391	0.46	PPI	undirected	SIA
ENSG00000141480	ENSG00000100632	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000100632	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000108298	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000108298	0.35	PPI	undirected	SIA
ENSG00000156603	ENSG00000112081	0.35	PPI	undirected	SIA
ENSG00000063322	ENSG00000112081	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000132475	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000163041	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000153071	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000142798	0.35	PPI	undirected	SIA
ENSG00000146648	ENSG00000090776	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000182872	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000182872	0.35	PPI	undirected	SIA
ENSG00000134698	ENSG00000182872	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000182872	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000182872	0.35	PPI	undirected	SIA
ENSG00000126070	ENSG00000182872	0.35	PPI	undirected	SIA
ENSG00000142082	ENSG00000174238	0.40	PPI	undirected	SIA
ENSG00000177885	ENSG00000075415	0.35	PPI	undirected	SIA
ENSG00000134698	ENSG00000075415	0.35	PPI	undirected	SIA
ENSG00000126070	ENSG00000075415	0.35	PPI	undirected	SIA
ENSG00000146648	ENSG00000075415	0.53	PPI	undirected	SIA
ENSG00000137486	ENSG00000115677	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000250506	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000250506	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000141367	0.49	PPI	undirected	SIA
ENSG00000137486	ENSG00000141367	0.49	PPI	undirected	SIA
ENSG00000137486	ENSG00000153187	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000153187	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000153187	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000115306	0.55	PPI	undirected	SIA
ENSG00000141480	ENSG00000115306	0.35	PPI	undirected	SIA
ENSG00000163554	ENSG00000115306	0.56	PPI	undirected	SIA
ENSG00000197694	ENSG00000115306	0.44	PPI	undirected	SIA
ENSG00000197694	ENSG00000115306	0.44	PPI	undirected	SIA
ENSG00000126070	ENSG00000115306	0.35	PPI	undirected	SIA
ENSG00000126070	ENSG00000164164	0.35	PPI	undirected	SIA
ENSG00000167755	ENSG00000169031	0.44	PPI	undirected	SIA
ENSG00000118046	ENSG00000137807	0.35	PPI	undirected	SIA
ENSG00000115760	ENSG00000137807	0.56	PPI	undirected	SIA
ENSG00000128245	ENSG00000137807	0.53	PPI	undirected	SIA
ENSG00000128245	ENSG00000137807	0.53	PPI	undirected	SIA
ENSG00000115760	ENSG00000137807	0.56	PPI	undirected	SIA
ENSG00000164924	ENSG00000137807	0.79	PPI	undirected	SIA
ENSG00000115760	ENSG00000137807	0.56	PPI	undirected	SIA
ENSG00000105647	ENSG00000124157	0.35	PPI	undirected	SIA
ENSG00000142192	ENSG00000107282	0.52	PPI	undirected	SIA
ENSG00000142192	ENSG00000107282	0.52	PPI	undirected	SIA
ENSG00000156475	ENSG00000134760	0.35	PPI	undirected	SIA
ENSG00000131979	ENSG00000172845	0.37	PPI	undirected	SIA
ENSG00000141480	ENSG00000124610	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000124610	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000105640	0.35	PPI	undirected	SIA
ENSG00000157764	ENSG00000169032	0.89	PPI	undirected	SIA
ENSG00000115760	ENSG00000169032	0.40	PPI	undirected	SIA
ENSG00000157764	ENSG00000169032	0.89	PPI	undirected	SIA
ENSG00000132155	ENSG00000169032	0.84	PPI	undirected	SIA
ENSG00000188486	ENSG00000083444	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000089009	0.35	PPI	undirected	SIA
ENSG00000140463	ENSG00000075891	0.44	PPI	undirected	SIA
ENSG00000138686	ENSG00000075891	0.44	PPI	undirected	SIA
ENSG00000125124	ENSG00000075891	0.44	PPI	undirected	SIA
ENSG00000174483	ENSG00000075891	0.44	PPI	undirected	SIA
ENSG00000177885	ENSG00000151914	0.35	PPI	undirected	SIA
ENSG00000146648	ENSG00000105974	0.66	PPI	undirected	SIA
ENSG00000146648	ENSG00000105974	0.66	PPI	undirected	SIA
ENSG00000125124	ENSG00000243989	0.37	PPI	undirected	SIA
ENSG00000134698	ENSG00000150787	0.35	PPI	undirected	SIA
ENSG00000146648	ENSG00000128422	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000128422	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000128422	0.35	PPI	undirected	SIA
ENSG00000099942	ENSG00000134250	0.37	PPI	undirected	SIA
ENSG00000134698	ENSG00000106028	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000106028	0.35	PPI	undirected	SIA
ENSG00000188486	ENSG00000106028	0.35	PPI	undirected	SIA
ENSG00000102981	ENSG00000128245	0.50	PPI	undirected	SIA
ENSG00000137601	ENSG00000128245	0.37	PPI	undirected	SIA
ENSG00000058091	ENSG00000128245	0.51	PPI	undirected	SIA
ENSG00000007047	ENSG00000128245	0.64	PPI	undirected	SIA
ENSG00000137486	ENSG00000128245	0.35	PPI	undirected	SIA
ENSG00000097007	ENSG00000128245	0.53	PPI	undirected	SIA
ENSG00000128245	ENSG00000128245	0.35	PPI	undirected	SIA
ENSG00000157764	ENSG00000128245	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000128245	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000128245	0.35	PPI	undirected	SIA
ENSG00000148498	ENSG00000128245	0.62	PPI	undirected	SIA
ENSG00000148498	ENSG00000128245	0.62	PPI	undirected	SIA
ENSG00000007047	ENSG00000128245	0.64	PPI	undirected	SIA
ENSG00000001626	ENSG00000114062	0.35	PPI	undirected	SIA
ENSG00000142192	ENSG00000106976	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000106976	0.78	PPI	undirected	SIA
ENSG00000142192	ENSG00000106976	0.35	PPI	undirected	SIA
ENSG00000124507	ENSG00000106976	0.40	PPI	undirected	SIA
ENSG00000137486	ENSG00000106976	0.35	PPI	undirected	SIA
ENSG00000187239	ENSG00000106976	0.58	PPI	undirected	SIA
ENSG00000187239	ENSG00000106976	0.58	PPI	undirected	SIA
ENSG00000187239	ENSG00000106976	0.58	PPI	undirected	SIA
ENSG00000187239	ENSG00000106976	0.58	PPI	undirected	SIA
ENSG00000187239	ENSG00000106976	0.58	PPI	undirected	SIA
ENSG00000160691	ENSG00000127947	0.66	PPI	undirected	SIA
ENSG00000146648	ENSG00000169398	0.55	PPI	undirected	SIA
ENSG00000146648	ENSG00000169398	0.55	PPI	undirected	SIA
ENSG00000124171	ENSG00000067606	0.72	PPI	undirected	SIA
ENSG00000178184	ENSG00000067606	0.67	PPI	undirected	SIA
ENSG00000102981	ENSG00000067606	0.87	PPI	undirected	SIA
ENSG00000156475	ENSG00000101210	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000101210	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000101210	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000101210	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000101210	0.35	PPI	undirected	SIA
ENSG00000160691	ENSG00000163932	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000122786	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000122786	0.35	PPI	undirected	SIA
ENSG00000109458	ENSG00000179295	0.95	PPI	undirected	SIA
ENSG00000177885	ENSG00000179295	0.74	PPI	undirected	SIA
ENSG00000109458	ENSG00000179295	0.95	PPI	undirected	SIA
ENSG00000105647	ENSG00000179295	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000179295	0.74	PPI	undirected	SIA
ENSG00000177885	ENSG00000179295	0.74	PPI	undirected	SIA
ENSG00000033327	ENSG00000179295	0.64	PPI	undirected	SIA
ENSG00000177885	ENSG00000010671	0.55	PPI	undirected	SIA
ENSG00000084234	ENSG00000084234	0.54	PPI	undirected	SIA
ENSG00000163697	ENSG00000084234	0.40	PPI	undirected	SIA
ENSG00000084234	ENSG00000084234	0.54	PPI	undirected	SIA
ENSG00000105290	ENSG00000084234	0.54	PPI	undirected	SIA
ENSG00000113108	ENSG00000084234	0.37	PPI	undirected	SIA
ENSG00000166313	ENSG00000084234	0.37	PPI	undirected	SIA
ENSG00000084234	ENSG00000084234	0.54	PPI	undirected	SIA
ENSG00000156475	ENSG00000117450	0.46	PPI	undirected	SIA
ENSG00000156475	ENSG00000117450	0.46	PPI	undirected	SIA
ENSG00000177885	ENSG00000117450	0.35	PPI	undirected	SIA
ENSG00000134698	ENSG00000117450	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000117266	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000063177	0.35	PPI	undirected	SIA
ENSG00000075624	ENSG00000063177	0.40	PPI	undirected	SIA
ENSG00000141480	ENSG00000063177	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000063177	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000108561	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000108561	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000108561	0.35	PPI	undirected	SIA
ENSG00000146648	ENSG00000136026	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000136026	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000104067	0.35	PPI	undirected	SIA
ENSG00000130402	ENSG00000104067	0.60	PPI	undirected	SIA
ENSG00000130402	ENSG00000104067	0.60	PPI	undirected	SIA
ENSG00000130402	ENSG00000104067	0.60	PPI	undirected	SIA
ENSG00000167193	ENSG00000121774	0.40	PPI	undirected	SIA
ENSG00000177885	ENSG00000121774	0.87	PPI	undirected	SIA
ENSG00000197122	ENSG00000121774	0.57	PPI	undirected	SIA
ENSG00000197122	ENSG00000121774	0.57	PPI	undirected	SIA
ENSG00000124181	ENSG00000121774	0.59	PPI	undirected	SIA
ENSG00000105639	ENSG00000121774	0.40	PPI	undirected	SIA
ENSG00000010810	ENSG00000121774	0.74	PPI	undirected	SIA
ENSG00000182866	ENSG00000121774	0.83	PPI	undirected	SIA
ENSG00000105639	ENSG00000121774	0.40	PPI	undirected	SIA
ENSG00000111679	ENSG00000121774	0.40	PPI	undirected	SIA
ENSG00000197122	ENSG00000121774	0.57	PPI	undirected	SIA
ENSG00000101336	ENSG00000121774	0.78	PPI	undirected	SIA
ENSG00000128245	ENSG00000126214	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000115904	0.96	PPI	undirected	SIA
ENSG00000177885	ENSG00000115904	0.96	PPI	undirected	SIA
ENSG00000101336	ENSG00000115904	0.71	PPI	undirected	SIA
ENSG00000167193	ENSG00000115904	0.69	PPI	undirected	SIA
ENSG00000160691	ENSG00000115904	0.56	PPI	undirected	SIA
ENSG00000167193	ENSG00000100485	0.56	PPI	undirected	SIA
ENSG00000146648	ENSG00000061938	0.35	PPI	undirected	SIA
ENSG00000146648	ENSG00000061938	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000138814	0.68	PPI	undirected	SIA
ENSG00000177885	ENSG00000135829	0.35	PPI	undirected	SIA
ENSG00000188486	ENSG00000108679	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000113448	0.35	PPI	undirected	SIA
ENSG00000154127	ENSG00000134765	0.35	PPI	undirected	SIA
ENSG00000117560	ENSG00000113263	0.54	PPI	undirected	SIA
ENSG00000075624	ENSG00000149136	0.40	PPI	undirected	SIA
ENSG00000141480	ENSG00000037474	0.35	PPI	undirected	SIA
ENSG00000157500	ENSG00000162521	0.35	PPI	undirected	SIA
ENSG00000085832	ENSG00000157107	0.60	PPI	undirected	SIA
ENSG00000177885	ENSG00000162614	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000100280	0.35	PPI	undirected	SIA
ENSG00000085832	ENSG00000100280	0.35	PPI	undirected	SIA
ENSG00000067560	ENSG00000050327	0.40	PPI	undirected	SIA
ENSG00000198794	ENSG00000103496	0.35	PPI	undirected	SIA
ENSG00000160293	ENSG00000183431	0.37	PPI	undirected	SIA
ENSG00000137601	ENSG00000067369	0.37	PPI	undirected	SIA
ENSG00000188486	ENSG00000143621	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000129351	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000129351	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000151491	0.35	PPI	undirected	SIA
ENSG00000188486	ENSG00000126602	0.35	PPI	undirected	SIA
ENSG00000085832	ENSG00000127191	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000156299	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000156299	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000104823	0.35	PPI	undirected	SIA
ENSG00000113575	ENSG00000196792	0.53	PPI	undirected	SIA
ENSG00000115694	ENSG00000196792	0.53	PPI	undirected	SIA
ENSG00000104695	ENSG00000196792	0.35	PPI	undirected	SIA
ENSG00000113575	ENSG00000196792	0.53	PPI	undirected	SIA
ENSG00000115808	ENSG00000196792	0.75	PPI	undirected	SIA
ENSG00000090372	ENSG00000196792	0.72	PPI	undirected	SIA
ENSG00000102572	ENSG00000196792	0.80	PPI	undirected	SIA
ENSG00000115808	ENSG00000196792	0.75	PPI	undirected	SIA
ENSG00000052723	ENSG00000196792	0.64	PPI	undirected	SIA
ENSG00000115540	ENSG00000196792	0.72	PPI	undirected	SIA
ENSG00000009790	ENSG00000196792	0.50	PPI	undirected	SIA
ENSG00000105568	ENSG00000196792	0.64	PPI	undirected	SIA
ENSG00000105568	ENSG00000196792	0.64	PPI	undirected	SIA
ENSG00000114209	ENSG00000196792	0.60	PPI	undirected	SIA
ENSG00000143093	ENSG00000196792	0.69	PPI	undirected	SIA
ENSG00000115540	ENSG00000196792	0.72	PPI	undirected	SIA
ENSG00000143079	ENSG00000196792	0.74	PPI	undirected	SIA
ENSG00000009790	ENSG00000196792	0.50	PPI	undirected	SIA
ENSG00000143079	ENSG00000196792	0.74	PPI	undirected	SIA
ENSG00000102572	ENSG00000196792	0.80	PPI	undirected	SIA
ENSG00000077063	ENSG00000196792	0.53	PPI	undirected	SIA
ENSG00000115694	ENSG00000196792	0.53	PPI	undirected	SIA
ENSG00000114209	ENSG00000196792	0.60	PPI	undirected	SIA
ENSG00000134602	ENSG00000196792	0.74	PPI	undirected	SIA
ENSG00000052723	ENSG00000196792	0.64	PPI	undirected	SIA
ENSG00000134602	ENSG00000196792	0.74	PPI	undirected	SIA
ENSG00000105568	ENSG00000196792	0.64	PPI	undirected	SIA
ENSG00000196792	ENSG00000196792	0.35	PPI	undirected	SIA
ENSG00000143079	ENSG00000196792	0.74	PPI	undirected	SIA
ENSG00000115540	ENSG00000196792	0.72	PPI	undirected	SIA
ENSG00000177885	ENSG00000177731	0.35	PPI	undirected	SIA
ENSG00000096717	ENSG00000278540	0.59	PPI	undirected	SIA
ENSG00000096717	ENSG00000278540	0.59	PPI	undirected	SIA
ENSG00000096717	ENSG00000278540	0.59	PPI	undirected	SIA
ENSG00000137486	ENSG00000278540	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000043462	0.87	PPI	undirected	SIA
ENSG00000131979	ENSG00000117000	0.37	PPI	undirected	SIA
ENSG00000131979	ENSG00000117000	0.37	PPI	undirected	SIA
ENSG00000113575	ENSG00000131626	0.60	PPI	undirected	SIA
ENSG00000105568	ENSG00000131626	0.46	PPI	undirected	SIA
ENSG00000104695	ENSG00000131626	0.35	PPI	undirected	SIA
ENSG00000113575	ENSG00000131626	0.60	PPI	undirected	SIA
ENSG00000105568	ENSG00000131626	0.46	PPI	undirected	SIA
ENSG00000113575	ENSG00000131626	0.60	PPI	undirected	SIA
ENSG00000063322	ENSG00000120948	0.35	PPI	undirected	SIA
ENSG00000133398	ENSG00000120948	0.35	PPI	undirected	SIA
ENSG00000156603	ENSG00000120948	0.35	PPI	undirected	SIA
ENSG00000168412	ENSG00000177733	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000177733	0.35	PPI	undirected	SIA
ENSG00000188486	ENSG00000123131	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000123131	0.35	PPI	undirected	SIA
ENSG00000142082	ENSG00000137764	0.40	PPI	undirected	SIA
ENSG00000177885	ENSG00000114423	0.85	PPI	undirected	SIA
ENSG00000177885	ENSG00000114423	0.85	PPI	undirected	SIA
ENSG00000167193	ENSG00000114423	0.62	PPI	undirected	SIA
ENSG00000146648	ENSG00000114423	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000175166	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000095015	0.56	PPI	undirected	SIA
ENSG00000137486	ENSG00000095015	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000130726	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000130726	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000100867	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000100867	0.35	PPI	undirected	SIA
ENSG00000075624	ENSG00000100867	0.40	PPI	undirected	SIA
ENSG00000157077	ENSG00000166900	0.57	PPI	undirected	SIA
ENSG00000157077	ENSG00000166900	0.57	PPI	undirected	SIA
ENSG00000137486	ENSG00000145907	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000090621	0.35	PPI	undirected	SIA
ENSG00000134698	ENSG00000090621	0.35	PPI	undirected	SIA
ENSG00000075624	ENSG00000084623	0.40	PPI	undirected	SIA
ENSG00000137486	ENSG00000084623	0.35	PPI	undirected	SIA
ENSG00000105568	ENSG00000078304	0.74	PPI	undirected	SIA
ENSG00000113575	ENSG00000078304	0.88	PPI	undirected	SIA
ENSG00000105568	ENSG00000078304	0.74	PPI	undirected	SIA
ENSG00000113575	ENSG00000078304	0.88	PPI	undirected	SIA
ENSG00000105568	ENSG00000078304	0.74	PPI	undirected	SIA
ENSG00000113575	ENSG00000078304	0.88	PPI	undirected	SIA
ENSG00000141480	ENSG00000103723	0.35	PPI	undirected	SIA
ENSG00000165029	ENSG00000101400	0.50	PPI	undirected	SIA
ENSG00000178568	ENSG00000168807	0.37	PPI	undirected	SIA
ENSG00000136717	ENSG00000152422	0.63	PPI	undirected	SIA
ENSG00000156603	ENSG00000138398	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000070814	0.64	PPI	undirected	SIA
ENSG00000156603	ENSG00000070814	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000070814	0.64	PPI	undirected	SIA
ENSG00000141480	ENSG00000070814	0.64	PPI	undirected	SIA
ENSG00000137486	ENSG00000070814	0.64	PPI	undirected	SIA
ENSG00000137486	ENSG00000070814	0.64	PPI	undirected	SIA
ENSG00000137486	ENSG00000087365	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000087365	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000087365	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000087365	0.35	PPI	undirected	SIA
ENSG00000107295	ENSG00000168615	0.51	PPI	undirected	SIA
ENSG00000165912	ENSG00000143537	0.65	PPI	undirected	SIA
ENSG00000130340	ENSG00000143537	0.57	PPI	undirected	SIA
ENSG00000118046	ENSG00000096060	0.76	PPI	undirected	SIA
ENSG00000137486	ENSG00000067900	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000067900	0.35	PPI	undirected	SIA
ENSG00000179295	ENSG00000109458	0.95	PPI	undirected	SIA
ENSG00000177885	ENSG00000109458	0.82	PPI	undirected	SIA
ENSG00000163558	ENSG00000161011	0.72	PPI	undirected	SIA
ENSG00000133398	ENSG00000152944	0.71	PPI	undirected	SIA
ENSG00000063322	ENSG00000152944	0.35	PPI	undirected	SIA
ENSG00000156603	ENSG00000152944	0.64	PPI	undirected	SIA
ENSG00000141026	ENSG00000152944	0.67	PPI	undirected	SIA
ENSG00000105085	ENSG00000152944	0.64	PPI	undirected	SIA
ENSG00000155111	ENSG00000152944	0.56	PPI	undirected	SIA
ENSG00000133398	ENSG00000152944	0.71	PPI	undirected	SIA
ENSG00000141480	ENSG00000258947	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000258947	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000258947	0.35	PPI	undirected	SIA
ENSG00000156603	ENSG00000112739	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000112739	0.50	PPI	undirected	SIA
ENSG00000137486	ENSG00000175054	0.35	PPI	undirected	SIA
ENSG00000157500	ENSG00000116478	0.56	PPI	undirected	SIA
ENSG00000141480	ENSG00000145349	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000145349	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000145349	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000149091	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000149091	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000149091	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000149091	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000143514	0.35	PPI	undirected	SIA
ENSG00000142192	ENSG00000143514	0.58	PPI	undirected	SIA
ENSG00000142192	ENSG00000143514	0.58	PPI	undirected	SIA
ENSG00000142192	ENSG00000143514	0.58	PPI	undirected	SIA
ENSG00000171867	ENSG00000022267	0.44	PPI	undirected	SIA
ENSG00000115145	ENSG00000174791	0.56	PPI	undirected	SIA
ENSG00000115145	ENSG00000174791	0.56	PPI	undirected	SIA
ENSG00000144566	ENSG00000174791	0.40	PPI	undirected	SIA
ENSG00000115145	ENSG00000174791	0.56	PPI	undirected	SIA
ENSG00000146648	ENSG00000174791	0.46	PPI	undirected	SIA
ENSG00000146648	ENSG00000174791	0.46	PPI	undirected	SIA
ENSG00000137486	ENSG00000198033	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000075886	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000198033	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000075886	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000198033	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000075886	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000198033	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000075886	0.35	PPI	undirected	SIA
ENSG00000188486	ENSG00000196531	0.35	PPI	undirected	SIA
ENSG00000128245	ENSG00000146950	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000197694	0.35	PPI	undirected	SIA
ENSG00000115306	ENSG00000197694	0.44	PPI	undirected	SIA
ENSG00000141480	ENSG00000197694	0.35	PPI	undirected	SIA
ENSG00000137486	ENSG00000197694	0.35	PPI	undirected	SIA
ENSG00000142192	ENSG00000197694	0.35	PPI	undirected	SIA
ENSG00000115306	ENSG00000197694	0.44	PPI	undirected	SIA
ENSG00000126070	ENSG00000197694	0.35	PPI	undirected	SIA
ENSG00000115306	ENSG00000197694	0.44	PPI	undirected	SIA
ENSG00000115306	ENSG00000197694	0.44	PPI	undirected	SIA
ENSG00000096384	ENSG00000197694	0.35	PPI	undirected	SIA
ENSG00000104067	ENSG00000197694	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000197694	0.35	PPI	undirected	SIA
ENSG00000115306	ENSG00000197694	0.44	PPI	undirected	SIA
ENSG00000156603	ENSG00000198563	0.35	PPI	undirected	SIA
ENSG00000177885	ENSG00000198563	0.35	PPI	undirected	SIA
ENSG00000165029	ENSG00000172164	0.58	PPI	undirected	SIA
ENSG00000165029	ENSG00000172164	0.58	PPI	undirected	SIA
ENSG00000137486	ENSG00000137267	0.35	PPI	undirected	SIA
ENSG00000126070	ENSG00000137267	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000137267	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000137267	0.35	PPI	undirected	SIA
ENSG00000167193	ENSG00000107263	0.69	PPI	undirected	SIA
ENSG00000198668	ENSG00000151067	0.74	PPI	undirected	SIA
ENSG00000143933	ENSG00000151067	0.74	PPI	undirected	SIA
ENSG00000160014	ENSG00000151067	0.74	PPI	undirected	SIA
ENSG00000160014	ENSG00000151067	0.74	PPI	undirected	SIA
ENSG00000157782	ENSG00000151067	0.52	PPI	undirected	SIA
ENSG00000143933	ENSG00000151067	0.74	PPI	undirected	SIA
ENSG00000157782	ENSG00000151067	0.52	PPI	undirected	SIA
ENSG00000157782	ENSG00000151067	0.52	PPI	undirected	SIA
ENSG00000198668	ENSG00000151067	0.74	PPI	undirected	SIA
ENSG00000141480	ENSG00000065883	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000065883	0.35	PPI	undirected	SIA
ENSG00000167755	ENSG00000197565	0.44	PPI	undirected	SIA
ENSG00000188486	ENSG00000138668	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000138668	0.35	PPI	undirected	SIA
ENSG00000103275	ENSG00000138668	0.37	PPI	undirected	SIA
ENSG00000075624	ENSG00000138668	0.40	PPI	undirected	SIA
ENSG00000141480	ENSG00000138668	0.35	PPI	undirected	SIA
ENSG00000146648	ENSG00000137699	0.35	PPI	undirected	SIA
ENSG00000168385	ENSG00000125354	0.82	PPI	undirected	SIA
ENSG00000177885	ENSG00000130254	0.35	PPI	undirected	SIA
ENSG00000174483	ENSG00000107581	0.37	PPI	undirected	SIA
ENSG00000140463	ENSG00000107581	0.37	PPI	undirected	SIA
ENSG00000180900	ENSG00000102606	0.79	PPI	undirected	SIA
ENSG00000096717	ENSG00000165392	0.76	PPI	undirected	SIA
ENSG00000096717	ENSG00000165392	0.76	PPI	undirected	SIA
ENSG00000146648	ENSG00000115641	0.35	PPI	undirected	SIA
ENSG00000140463	ENSG00000204843	0.63	PPI	undirected	SIA
ENSG00000141480	ENSG00000197102	0.35	PPI	undirected	SIA
ENSG00000096717	ENSG00000197102	0.40	PPI	undirected	SIA
ENSG00000177885	ENSG00000197102	0.35	PPI	undirected	SIA
ENSG00000075624	ENSG00000156976	0.40	PPI	undirected	SIA
ENSG00000177885	ENSG00000085733	0.64	PPI	undirected	SIA
ENSG00000177885	ENSG00000085733	0.64	PPI	undirected	SIA
ENSG00000137486	ENSG00000085733	0.35	PPI	undirected	SIA
ENSG00000141480	ENSG00000085733	0.56	PPI	undirected	SIA
ENSG00000001626	ENSG00000132589	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000117906	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000117906	0.35	PPI	undirected	SIA
ENSG00000146648	ENSG00000120899	0.35	PPI	undirected	SIA
ENSG00000146648	ENSG00000120899	0.35	PPI	undirected	SIA
ENSG00000156475	ENSG00000120899	0.35	PPI	undirected	SIA
ENSG00000001626	ENSG00000135387	0.35	PPI	undirected	SIA
ENSG00000078142	ENSG00000126581	0.90	PPI	undirected	SIA
ENSG00000133398	ENSG00000131051	0.35	PPI	undirected	SIA
ENSG00000156603	ENSG00000131051	0.35	PPI	undirected	SIA
ENSG00000063322	ENSG00000131051	0.35	PPI	undirected	SIA
