ensg1	ensg2
ENSG00000135426	ENSG00000186642
ENSG00000135426	ENSG00000197872
ENSG00000135426	ENSG00000221890
ENSG00000135678	ENSG00000172137
ENSG00000135824	ENSG00000147065
ENSG00000135824	ENSG00000163191
ENSG00000135824	ENSG00000165973
ENSG00000135824	ENSG00000167535
ENSG00000135824	ENSG00000169085
ENSG00000135824	ENSG00000197405
ENSG00000135824	ENSG00000234745
ENSG00000135926	ENSG00000236992
ENSG00000135940	ENSG00000142507
ENSG00000135940	ENSG00000175352
ENSG00000136160	ENSG00000161082
ENSG00000136160	ENSG00000186642
ENSG00000136160	ENSG00000221890
ENSG00000136167	ENSG00000157404
ENSG00000136167	ENSG00000189056
ENSG00000136244	ENSG00000189223
ENSG00000136244	ENSG00000244734
ENSG00000136315	ENSG00000142871
ENSG00000136315	ENSG00000189223
ENSG00000136531	ENSG00000154277
ENSG00000136531	ENSG00000164794
ENSG00000136531	ENSG00000164951
ENSG00000136531	ENSG00000168490
ENSG00000136535	ENSG00000170419
ENSG00000136541	ENSG00000150656
ENSG00000136750	ENSG00000239278
ENSG00000136842	ENSG00000175352
ENSG00000136928	ENSG00000145087
ENSG00000136928	ENSG00000154277
ENSG00000136928	ENSG00000157064
ENSG00000136928	ENSG00000157214
ENSG00000136928	ENSG00000157219
ENSG00000136928	ENSG00000159720
ENSG00000136928	ENSG00000169946
ENSG00000137094	ENSG00000145423
ENSG00000137094	ENSG00000153266
ENSG00000137094	ENSG00000157103
ENSG00000137462	ENSG00000169385
ENSG00000137801	ENSG00000157404
ENSG00000138134	ENSG00000144834
ENSG00000138134	ENSG00000154277
ENSG00000138134	ENSG00000157152
ENSG00000138134	ENSG00000158258
ENSG00000138134	ENSG00000159720
ENSG00000138134	ENSG00000164600
ENSG00000138134	ENSG00000164885
ENSG00000138134	ENSG00000165973
ENSG00000138134	ENSG00000166111
ENSG00000138134	ENSG00000170027
ENSG00000138134	ENSG00000186642
ENSG00000138134	ENSG00000197872
ENSG00000138134	ENSG00000221890
ENSG00000138207	ENSG00000196562
ENSG00000138378	ENSG00000145934
ENSG00000138378	ENSG00000154096
ENSG00000138378	ENSG00000154277
ENSG00000138378	ENSG00000159720
ENSG00000138378	ENSG00000162188
ENSG00000138378	ENSG00000164885
ENSG00000138378	ENSG00000171617
ENSG00000138378	ENSG00000185883
ENSG00000138378	ENSG00000186642
ENSG00000138378	ENSG00000197872
ENSG00000138378	ENSG00000221890
ENSG00000138623	ENSG00000154277
ENSG00000138698	ENSG00000146122
ENSG00000138698	ENSG00000160781
ENSG00000138698	ENSG00000164794
ENSG00000138698	ENSG00000164919
ENSG00000138698	ENSG00000197430
ENSG00000138814	ENSG00000154277
ENSG00000138814	ENSG00000168490
ENSG00000138814	ENSG00000185274
ENSG00000139083	ENSG00000170091
ENSG00000139174	ENSG00000213190
ENSG00000139174	ENSG00000244416
ENSG00000139174	ENSG00000259494
ENSG00000139190	ENSG00000149927
ENSG00000139190	ENSG00000164885
ENSG00000139190	ENSG00000165973
ENSG00000139190	ENSG00000171617
ENSG00000139190	ENSG00000185883
ENSG00000139190	ENSG00000186642
ENSG00000139190	ENSG00000221890
ENSG00000139190	ENSG00000242173
ENSG00000139737	ENSG00000150656
ENSG00000139998	ENSG00000162374
ENSG00000139998	ENSG00000183807
ENSG00000140015	ENSG00000154277
ENSG00000140015	ENSG00000164600
ENSG00000140015	ENSG00000164885
ENSG00000140015	ENSG00000186642
ENSG00000140015	ENSG00000221890
ENSG00000140575	ENSG00000172137
ENSG00000140575	ENSG00000185052
ENSG00000140575	ENSG00000189056
ENSG00000141232	ENSG00000148604
ENSG00000141338	ENSG00000185052
ENSG00000141449	ENSG00000145721
ENSG00000141449	ENSG00000198216
ENSG00000141469	ENSG00000162734
ENSG00000141576	ENSG00000145934
ENSG00000141576	ENSG00000149927
ENSG00000141576	ENSG00000154277
ENSG00000141576	ENSG00000157152
ENSG00000141576	ENSG00000173208
ENSG00000141576	ENSG00000186642
ENSG00000141576	ENSG00000197872
ENSG00000141576	ENSG00000221890
ENSG00000141576	ENSG00000242173
ENSG00000141750	ENSG00000145934
ENSG00000141750	ENSG00000164600
ENSG00000141750	ENSG00000164885
ENSG00000141750	ENSG00000165973
ENSG00000141750	ENSG00000173208
ENSG00000141750	ENSG00000242173
ENSG00000141753	ENSG00000156219
ENSG00000141753	ENSG00000162951
ENSG00000142227	ENSG00000189056
ENSG00000142507	ENSG00000171223
ENSG00000142583	ENSG00000164106
ENSG00000142871	ENSG00000157404
ENSG00000142871	ENSG00000162951
ENSG00000142871	ENSG00000185052
ENSG00000142871	ENSG00000186369
ENSG00000142871	ENSG00000189056
ENSG00000143119	ENSG00000157404
ENSG00000143119	ENSG00000162951
ENSG00000143119	ENSG00000164106
ENSG00000143162	ENSG00000157404
ENSG00000143226	ENSG00000157404
ENSG00000143226	ENSG00000171208
ENSG00000143418	ENSG00000172137
ENSG00000143429	ENSG00000181631
ENSG00000143473	ENSG00000168490
ENSG00000143546	ENSG00000156219
ENSG00000143546	ENSG00000189223
ENSG00000143546	ENSG00000206052
ENSG00000144152	ENSG00000145934
ENSG00000144152	ENSG00000154277
ENSG00000144152	ENSG00000167703
ENSG00000144152	ENSG00000186642
ENSG00000144152	ENSG00000221890
ENSG00000144230	ENSG00000150086
ENSG00000144230	ENSG00000157152
ENSG00000144230	ENSG00000159720
ENSG00000144230	ENSG00000164885
ENSG00000144230	ENSG00000165973
ENSG00000144230	ENSG00000166111
ENSG00000144230	ENSG00000166257
ENSG00000144230	ENSG00000169085
ENSG00000144230	ENSG00000174871
ENSG00000144230	ENSG00000185008
ENSG00000144230	ENSG00000186642
ENSG00000144230	ENSG00000197872
ENSG00000144230	ENSG00000209804
ENSG00000144285	ENSG00000145934
ENSG00000144285	ENSG00000149927
ENSG00000144285	ENSG00000154277
ENSG00000144285	ENSG00000157152
ENSG00000144285	ENSG00000159720
ENSG00000144285	ENSG00000164885
ENSG00000144285	ENSG00000166111
ENSG00000144285	ENSG00000170027
ENSG00000144285	ENSG00000171617
ENSG00000144285	ENSG00000185883
ENSG00000144285	ENSG00000186642
ENSG00000144285	ENSG00000197872
ENSG00000144285	ENSG00000221890
ENSG00000144290	ENSG00000154277
ENSG00000144366	ENSG00000145934
ENSG00000144366	ENSG00000174938
ENSG00000144407	ENSG00000168539
ENSG00000144407	ENSG00000185883
ENSG00000144407	ENSG00000221890
ENSG00000144550	ENSG00000154277
ENSG00000144802	ENSG00000156219
ENSG00000144802	ENSG00000213983
ENSG00000144834	ENSG00000146267
ENSG00000144834	ENSG00000146352
ENSG00000144834	ENSG00000154277
ENSG00000144834	ENSG00000154917
ENSG00000144834	ENSG00000157219
ENSG00000144834	ENSG00000164951
ENSG00000144834	ENSG00000169946
ENSG00000144834	ENSG00000176928
ENSG00000144834	ENSG00000182621
ENSG00000144834	ENSG00000198739
ENSG00000144834	ENSG00000213190
ENSG00000144837	ENSG00000244734
ENSG00000144840	ENSG00000146250
ENSG00000145087	ENSG00000149927
ENSG00000145087	ENSG00000154277
ENSG00000145087	ENSG00000157152
ENSG00000145087	ENSG00000159720
ENSG00000145087	ENSG00000164885
ENSG00000145087	ENSG00000167535
ENSG00000145087	ENSG00000168490
ENSG00000145087	ENSG00000171617
ENSG00000145087	ENSG00000172020
ENSG00000145087	ENSG00000176871
ENSG00000145087	ENSG00000185274
ENSG00000145087	ENSG00000186642
ENSG00000145087	ENSG00000197106
ENSG00000145087	ENSG00000197872
ENSG00000145087	ENSG00000198910
ENSG00000145087	ENSG00000221890
ENSG00000145147	ENSG00000151834
ENSG00000145147	ENSG00000185070
ENSG00000145423	ENSG00000240606
ENSG00000145721	ENSG00000167703
ENSG00000145824	ENSG00000204936
ENSG00000145864	ENSG00000175352
ENSG00000145934	ENSG00000149305
ENSG00000145934	ENSG00000149927
ENSG00000145934	ENSG00000152931
ENSG00000145934	ENSG00000157214
ENSG00000145934	ENSG00000164794
ENSG00000145934	ENSG00000164830
ENSG00000145934	ENSG00000164951
ENSG00000145934	ENSG00000172348
ENSG00000145934	ENSG00000177301
ENSG00000145934	ENSG00000182621
ENSG00000145934	ENSG00000183807
ENSG00000145934	ENSG00000184349
ENSG00000145934	ENSG00000196542
ENSG00000145934	ENSG00000248905
ENSG00000146006	ENSG00000164885
ENSG00000146006	ENSG00000176871
ENSG00000146122	ENSG00000150656
ENSG00000146122	ENSG00000159720
ENSG00000146122	ENSG00000166111
ENSG00000146122	ENSG00000183454
ENSG00000146122	ENSG00000187446
ENSG00000146122	ENSG00000197872
ENSG00000146250	ENSG00000149090
ENSG00000146267	ENSG00000147416
ENSG00000146267	ENSG00000154277
ENSG00000146267	ENSG00000159720
ENSG00000146267	ENSG00000213190
ENSG00000146352	ENSG00000154277
ENSG00000146352	ENSG00000157152
ENSG00000146352	ENSG00000159720
ENSG00000146352	ENSG00000165973
ENSG00000146352	ENSG00000166111
ENSG00000146352	ENSG00000186642
ENSG00000146352	ENSG00000197106
ENSG00000146352	ENSG00000197872
ENSG00000147065	ENSG00000172137
ENSG00000147065	ENSG00000189056
ENSG00000147416	ENSG00000150086
ENSG00000147416	ENSG00000151025
ENSG00000147416	ENSG00000151729
ENSG00000147416	ENSG00000154917
ENSG00000147416	ENSG00000155097
ENSG00000147416	ENSG00000164794
ENSG00000147416	ENSG00000164885
ENSG00000147416	ENSG00000165209
ENSG00000147416	ENSG00000166111
ENSG00000147416	ENSG00000166206
ENSG00000147416	ENSG00000169933
ENSG00000147416	ENSG00000174482
ENSG00000147416	ENSG00000176928
ENSG00000147416	ENSG00000182621
ENSG00000147416	ENSG00000198739
ENSG00000147416	ENSG00000200413
ENSG00000147488	ENSG00000150656
ENSG00000147676	ENSG00000166257
ENSG00000147862	ENSG00000169035
ENSG00000148180	ENSG00000167703
ENSG00000148180	ENSG00000240606
ENSG00000148671	ENSG00000205358
ENSG00000148671	ENSG00000205364
ENSG00000148671	ENSG00000239278
ENSG00000148798	ENSG00000154277
ENSG00000148798	ENSG00000159720
ENSG00000149090	ENSG00000151834
ENSG00000149090	ENSG00000159720
ENSG00000149273	ENSG00000168394
ENSG00000149273	ENSG00000171051
ENSG00000149273	ENSG00000188313
ENSG00000149273	ENSG00000205362
ENSG00000149273	ENSG00000235750
ENSG00000149485	ENSG00000154096
ENSG00000149531	ENSG00000213088
ENSG00000149927	ENSG00000155849
ENSG00000149927	ENSG00000157219
ENSG00000149927	ENSG00000162374
ENSG00000149927	ENSG00000162989
ENSG00000149927	ENSG00000163399
ENSG00000149927	ENSG00000164070
ENSG00000149927	ENSG00000164588
ENSG00000149927	ENSG00000164951
ENSG00000149927	ENSG00000165209
ENSG00000149927	ENSG00000168546
ENSG00000149927	ENSG00000169946
ENSG00000149927	ENSG00000172209
ENSG00000149927	ENSG00000177301
ENSG00000149927	ENSG00000182621
ENSG00000149927	ENSG00000183023
ENSG00000149927	ENSG00000183454
ENSG00000149927	ENSG00000183807
ENSG00000149927	ENSG00000196542
ENSG00000149927	ENSG00000196730
ENSG00000149927	ENSG00000196876
ENSG00000149927	ENSG00000204869
ENSG00000149927	ENSG00000205279
ENSG00000149968	ENSG00000159388
ENSG00000149968	ENSG00000170348
ENSG00000149968	ENSG00000177606
ENSG00000149968	ENSG00000186732
ENSG00000149968	ENSG00000196352
ENSG00000149968	ENSG00000254893
ENSG00000149970	ENSG00000154277
ENSG00000149970	ENSG00000157152
ENSG00000150054	ENSG00000179399
ENSG00000150054	ENSG00000186642
ENSG00000150086	ENSG00000164326
ENSG00000150086	ENSG00000164951
ENSG00000150086	ENSG00000165209
ENSG00000150086	ENSG00000165795
ENSG00000150086	ENSG00000169946
ENSG00000150086	ENSG00000172348
ENSG00000150086	ENSG00000173113
ENSG00000150086	ENSG00000176928
ENSG00000150086	ENSG00000203685
ENSG00000150086	ENSG00000203879
ENSG00000150086	ENSG00000211445
ENSG00000150086	ENSG00000213190
ENSG00000150086	ENSG00000241652
ENSG00000150086	ENSG00000259494
ENSG00000150551	ENSG00000186297
ENSG00000150656	ENSG00000150867
ENSG00000150656	ENSG00000154721
ENSG00000150656	ENSG00000164124
ENSG00000150656	ENSG00000164161
ENSG00000150656	ENSG00000164171
ENSG00000150656	ENSG00000169247
ENSG00000150656	ENSG00000170537
ENSG00000150656	ENSG00000170775
ENSG00000150656	ENSG00000173786
ENSG00000150656	ENSG00000174607
ENSG00000150656	ENSG00000183960
ENSG00000150656	ENSG00000185070
ENSG00000150656	ENSG00000198753
ENSG00000150656	ENSG00000204655
ENSG00000150893	ENSG00000229391
ENSG00000151025	ENSG00000154277
ENSG00000151025	ENSG00000157152
ENSG00000151025	ENSG00000164885
ENSG00000151025	ENSG00000166111
ENSG00000151025	ENSG00000198739
ENSG00000151090	ENSG00000159720
ENSG00000151090	ENSG00000168490
ENSG00000151090	ENSG00000170027
ENSG00000151090	ENSG00000171617
ENSG00000151468	ENSG00000155052
ENSG00000151729	ENSG00000154277
ENSG00000151729	ENSG00000157152
ENSG00000151729	ENSG00000159720
ENSG00000151729	ENSG00000213190
ENSG00000151729	ENSG00000214517
ENSG00000151929	ENSG00000198034
ENSG00000151929	ENSG00000236992
ENSG00000152034	ENSG00000168490
ENSG00000152049	ENSG00000213983
ENSG00000152413	ENSG00000185666
ENSG00000152495	ENSG00000164326
ENSG00000152495	ENSG00000168490
ENSG00000152931	ENSG00000164742
ENSG00000152931	ENSG00000164885
ENSG00000152931	ENSG00000215937
ENSG00000152932	ENSG00000157557
ENSG00000153558	ENSG00000176928
ENSG00000153558	ENSG00000198626
ENSG00000153993	ENSG00000170091
ENSG00000153993	ENSG00000186642
ENSG00000153993	ENSG00000221890
ENSG00000153993	ENSG00000238003
ENSG00000154096	ENSG00000157782
ENSG00000154096	ENSG00000161048
ENSG00000154096	ENSG00000162374
ENSG00000154096	ENSG00000164830
ENSG00000154096	ENSG00000172209
ENSG00000154096	ENSG00000172602
ENSG00000154096	ENSG00000177108
ENSG00000154096	ENSG00000184349
ENSG00000154096	ENSG00000185745
ENSG00000154096	ENSG00000248905
ENSG00000154162	ENSG00000154277
ENSG00000154277	ENSG00000154917
ENSG00000154277	ENSG00000155849
ENSG00000154277	ENSG00000161048
ENSG00000154277	ENSG00000162989
ENSG00000154277	ENSG00000163399
ENSG00000154277	ENSG00000163618
ENSG00000154277	ENSG00000164112
ENSG00000154277	ENSG00000164442
ENSG00000154277	ENSG00000164588
ENSG00000154277	ENSG00000164794
ENSG00000154277	ENSG00000164830
ENSG00000154277	ENSG00000164885
ENSG00000154277	ENSG00000164919
ENSG00000154277	ENSG00000164951
ENSG00000154277	ENSG00000165061
ENSG00000154277	ENSG00000165209
ENSG00000154277	ENSG00000165478
ENSG00000154277	ENSG00000166006
ENSG00000154277	ENSG00000166206
ENSG00000154277	ENSG00000166432
ENSG00000154277	ENSG00000168546
ENSG00000154277	ENSG00000168993
ENSG00000154277	ENSG00000169933
ENSG00000154277	ENSG00000172209
ENSG00000154277	ENSG00000172260
ENSG00000154277	ENSG00000172348
ENSG00000154277	ENSG00000173114
ENSG00000154277	ENSG00000174145
ENSG00000154277	ENSG00000174437
ENSG00000154277	ENSG00000174938
ENSG00000154277	ENSG00000175426
ENSG00000154277	ENSG00000175874
ENSG00000154277	ENSG00000176928
ENSG00000154277	ENSG00000177301
ENSG00000154277	ENSG00000182389
ENSG00000154277	ENSG00000182621
ENSG00000154277	ENSG00000183454
ENSG00000154277	ENSG00000183775
ENSG00000154277	ENSG00000183807
ENSG00000154277	ENSG00000184408
ENSG00000154277	ENSG00000185518
ENSG00000154277	ENSG00000185760
ENSG00000154277	ENSG00000196090
ENSG00000154277	ENSG00000196353
ENSG00000154277	ENSG00000196542
ENSG00000154277	ENSG00000196876
ENSG00000154277	ENSG00000196950
ENSG00000154277	ENSG00000197043
ENSG00000154277	ENSG00000197106
ENSG00000154277	ENSG00000198626
ENSG00000154277	ENSG00000198673
ENSG00000154277	ENSG00000198739
ENSG00000154277	ENSG00000198838
ENSG00000154277	ENSG00000198910
ENSG00000154277	ENSG00000198963
ENSG00000154277	ENSG00000200413
ENSG00000154277	ENSG00000203879
ENSG00000154277	ENSG00000204217
ENSG00000154277	ENSG00000213190
ENSG00000154277	ENSG00000220205
ENSG00000154277	ENSG00000240771
ENSG00000154277	ENSG00000259494
ENSG00000154721	ENSG00000215790
ENSG00000154856	ENSG00000172992
ENSG00000154856	ENSG00000208506
ENSG00000154917	ENSG00000155849
ENSG00000154917	ENSG00000159720
ENSG00000154917	ENSG00000164951
ENSG00000154917	ENSG00000204869
ENSG00000154917	ENSG00000213190
ENSG00000154975	ENSG00000157219
ENSG00000154975	ENSG00000162989
ENSG00000154975	ENSG00000164070
ENSG00000154975	ENSG00000169946
ENSG00000154975	ENSG00000196126
ENSG00000155097	ENSG00000159720
ENSG00000155097	ENSG00000213190
ENSG00000155380	ENSG00000214776
ENSG00000155511	ENSG00000176697
ENSG00000155849	ENSG00000164885
ENSG00000155849	ENSG00000197872
ENSG00000155849	ENSG00000198739
ENSG00000155886	ENSG00000196990
ENSG00000156049	ENSG00000198034
ENSG00000156049	ENSG00000236992
ENSG00000156219	ENSG00000163220
ENSG00000156219	ENSG00000163221
ENSG00000156219	ENSG00000167614
ENSG00000156219	ENSG00000198682
ENSG00000156219	ENSG00000204936
ENSG00000156471	ENSG00000159713
ENSG00000156471	ENSG00000164919
ENSG00000156471	ENSG00000198739
ENSG00000156471	ENSG00000200413
ENSG00000156471	ENSG00000213190
ENSG00000156471	ENSG00000259494
ENSG00000156486	ENSG00000166111
ENSG00000156486	ENSG00000167535
ENSG00000156486	ENSG00000169085
ENSG00000156486	ENSG00000185883
ENSG00000156486	ENSG00000186642
ENSG00000156486	ENSG00000197872
ENSG00000157064	ENSG00000164794
ENSG00000157152	ENSG00000163399
ENSG00000157152	ENSG00000164588
ENSG00000157152	ENSG00000164951
ENSG00000157152	ENSG00000165061
ENSG00000157152	ENSG00000165209
ENSG00000157152	ENSG00000165795
ENSG00000157152	ENSG00000166770
ENSG00000157152	ENSG00000167614
ENSG00000157152	ENSG00000176928
ENSG00000157152	ENSG00000182389
ENSG00000157152	ENSG00000182621
ENSG00000157152	ENSG00000196542
ENSG00000157152	ENSG00000196876
ENSG00000157152	ENSG00000198626
ENSG00000157152	ENSG00000203685
ENSG00000157152	ENSG00000213190
ENSG00000157214	ENSG00000159720
ENSG00000157214	ENSG00000171617
ENSG00000157214	ENSG00000174938
ENSG00000157214	ENSG00000183454
ENSG00000157214	ENSG00000186642
ENSG00000157219	ENSG00000164794
ENSG00000157219	ENSG00000166111
ENSG00000157219	ENSG00000167535
ENSG00000157219	ENSG00000171617
ENSG00000157219	ENSG00000172020
ENSG00000157219	ENSG00000186642
ENSG00000157219	ENSG00000197872
ENSG00000157219	ENSG00000221890
ENSG00000157404	ENSG00000158869
ENSG00000157404	ENSG00000160255
ENSG00000157404	ENSG00000161638
ENSG00000157404	ENSG00000161921
ENSG00000157404	ENSG00000162645
ENSG00000157404	ENSG00000163131
ENSG00000157404	ENSG00000163191
ENSG00000157404	ENSG00000164076
ENSG00000157404	ENSG00000164111
ENSG00000157404	ENSG00000164600
ENSG00000157404	ENSG00000165457
ENSG00000157404	ENSG00000170458
ENSG00000157404	ENSG00000177575
ENSG00000157404	ENSG00000183722
ENSG00000157404	ENSG00000197405
ENSG00000157404	ENSG00000198682
ENSG00000157404	ENSG00000204389
ENSG00000157404	ENSG00000213719
ENSG00000157404	ENSG00000231991
ENSG00000157557	ENSG00000185008
ENSG00000157782	ENSG00000170027
ENSG00000157782	ENSG00000185274
ENSG00000158258	ENSG00000171509
ENSG00000158258	ENSG00000215790
ENSG00000158710	ENSG00000189056
ENSG00000158966	ENSG00000196230
ENSG00000159167	ENSG00000189223
ENSG00000159176	ENSG00000167703
ENSG00000159713	ENSG00000159720
ENSG00000159713	ENSG00000166913
ENSG00000159720	ENSG00000160307
ENSG00000159720	ENSG00000162989
ENSG00000159720	ENSG00000163399
ENSG00000159720	ENSG00000164112
ENSG00000159720	ENSG00000164794
ENSG00000159720	ENSG00000164951
ENSG00000159720	ENSG00000165209
ENSG00000159720	ENSG00000165478
ENSG00000159720	ENSG00000165795
ENSG00000159720	ENSG00000166006
ENSG00000159720	ENSG00000169933
ENSG00000159720	ENSG00000172031
ENSG00000159720	ENSG00000172209
ENSG00000159720	ENSG00000172260
ENSG00000159720	ENSG00000172348
ENSG00000159720	ENSG00000175874
ENSG00000159720	ENSG00000176928
ENSG00000159720	ENSG00000177301
ENSG00000159720	ENSG00000177600
ENSG00000159720	ENSG00000182389
ENSG00000159720	ENSG00000182621
ENSG00000159720	ENSG00000183775
ENSG00000159720	ENSG00000183807
ENSG00000159720	ENSG00000184408
ENSG00000159720	ENSG00000185760
ENSG00000159720	ENSG00000196353
ENSG00000159720	ENSG00000196950
ENSG00000159720	ENSG00000198626
ENSG00000159720	ENSG00000198739
ENSG00000159720	ENSG00000198797
ENSG00000159720	ENSG00000198838
ENSG00000159720	ENSG00000205155
ENSG00000159720	ENSG00000213190
ENSG00000159720	ENSG00000244416
ENSG00000160862	ENSG00000198502
ENSG00000161048	ENSG00000170027
ENSG00000161048	ENSG00000171617
ENSG00000161048	ENSG00000185274
ENSG00000161048	ENSG00000186642
ENSG00000161048	ENSG00000221890
ENSG00000161921	ENSG00000172137
ENSG00000161921	ENSG00000189056
ENSG00000162374	ENSG00000171617
ENSG00000162374	ENSG00000186642
ENSG00000162374	ENSG00000221890
ENSG00000162374	ENSG00000242173
ENSG00000162384	ENSG00000166913
ENSG00000162384	ENSG00000185008
ENSG00000162384	ENSG00000198961
ENSG00000162630	ENSG00000171509
ENSG00000162645	ENSG00000172137
ENSG00000162645	ENSG00000178568
ENSG00000162645	ENSG00000189056
ENSG00000162733	ENSG00000185052
ENSG00000162951	ENSG00000164761
ENSG00000162951	ENSG00000165795
ENSG00000162951	ENSG00000173113
ENSG00000162951	ENSG00000177575
ENSG00000162951	ENSG00000182326
ENSG00000162951	ENSG00000211445
ENSG00000162951	ENSG00000229644
ENSG00000162989	ENSG00000166111
ENSG00000162989	ENSG00000171617
ENSG00000162989	ENSG00000172020
ENSG00000162989	ENSG00000173208
ENSG00000162989	ENSG00000176871
ENSG00000162989	ENSG00000185883
ENSG00000162989	ENSG00000186642
ENSG00000162989	ENSG00000187446
ENSG00000162989	ENSG00000197872
ENSG00000162989	ENSG00000221890
ENSG00000163032	ENSG00000187446
ENSG00000163131	ENSG00000178568
ENSG00000163131	ENSG00000189056
ENSG00000163220	ENSG00000189223
ENSG00000163220	ENSG00000206052
ENSG00000163221	ENSG00000169508
ENSG00000163399	ENSG00000164885
ENSG00000163399	ENSG00000166111
ENSG00000163399	ENSG00000186642
ENSG00000163399	ENSG00000197872
ENSG00000163399	ENSG00000221890
ENSG00000163630	ENSG00000176697
ENSG00000163638	ENSG00000204936
ENSG00000163823	ENSG00000164106
ENSG00000163840	ENSG00000244734
ENSG00000163932	ENSG00000167614
ENSG00000163932	ENSG00000221890
ENSG00000164070	ENSG00000174482
ENSG00000164070	ENSG00000196950
ENSG00000164070	ENSG00000213190
ENSG00000164076	ENSG00000165795
ENSG00000164076	ENSG00000189056
ENSG00000164100	ENSG00000168993
ENSG00000164100	ENSG00000185883
ENSG00000164111	ENSG00000172137
ENSG00000164111	ENSG00000185052
ENSG00000164111	ENSG00000189056
ENSG00000164112	ENSG00000215937
ENSG00000164292	ENSG00000167703
ENSG00000164326	ENSG00000164885
ENSG00000164530	ENSG00000170027
ENSG00000164530	ENSG00000240606
ENSG00000164530	ENSG00000242662
ENSG00000164530	ENSG00000252666
ENSG00000164600	ENSG00000164951
ENSG00000164600	ENSG00000168546
ENSG00000164600	ENSG00000172137
ENSG00000164600	ENSG00000175426
ENSG00000164600	ENSG00000183807
ENSG00000164600	ENSG00000184349
ENSG00000164600	ENSG00000185052
ENSG00000164600	ENSG00000189056
ENSG00000164600	ENSG00000196542
ENSG00000164600	ENSG00000203685
ENSG00000164600	ENSG00000248905
ENSG00000164794	ENSG00000166111
ENSG00000164794	ENSG00000166257
ENSG00000164794	ENSG00000170027
ENSG00000164794	ENSG00000174938
ENSG00000164794	ENSG00000197872
ENSG00000164794	ENSG00000215937
ENSG00000164830	ENSG00000164885
ENSG00000164830	ENSG00000170027
ENSG00000164830	ENSG00000198910
ENSG00000164830	ENSG00000204869
ENSG00000164885	ENSG00000164951
ENSG00000164885	ENSG00000165209
ENSG00000164885	ENSG00000165795
ENSG00000164885	ENSG00000168546
ENSG00000164885	ENSG00000172137
ENSG00000164885	ENSG00000172348
ENSG00000164885	ENSG00000174469
ENSG00000164885	ENSG00000175426
ENSG00000164885	ENSG00000176928
ENSG00000164885	ENSG00000177301
ENSG00000164885	ENSG00000182389
ENSG00000164885	ENSG00000182621
ENSG00000164885	ENSG00000183807
ENSG00000164885	ENSG00000184349
ENSG00000164885	ENSG00000188011
ENSG00000164885	ENSG00000189056
ENSG00000164885	ENSG00000196376
ENSG00000164885	ENSG00000196542
ENSG00000164885	ENSG00000197043
ENSG00000164885	ENSG00000197106
ENSG00000164885	ENSG00000198626
ENSG00000164885	ENSG00000198739
ENSG00000164885	ENSG00000198963
ENSG00000164885	ENSG00000203685
ENSG00000164885	ENSG00000203879
ENSG00000164885	ENSG00000211445
ENSG00000164885	ENSG00000213190
ENSG00000164885	ENSG00000248905
ENSG00000164885	ENSG00000252666
ENSG00000164904	ENSG00000214776
ENSG00000164919	ENSG00000166257
ENSG00000164951	ENSG00000165973
ENSG00000164951	ENSG00000166111
ENSG00000164951	ENSG00000166206
ENSG00000164951	ENSG00000166257
ENSG00000164951	ENSG00000186642
ENSG00000164951	ENSG00000187446
ENSG00000164951	ENSG00000197872
ENSG00000164951	ENSG00000221890
ENSG00000165061	ENSG00000185883
ENSG00000165061	ENSG00000186642
ENSG00000165061	ENSG00000197872
ENSG00000165061	ENSG00000221890
ENSG00000165209	ENSG00000165973
ENSG00000165209	ENSG00000170027
ENSG00000165209	ENSG00000171617
ENSG00000165209	ENSG00000186642
ENSG00000165209	ENSG00000197872
ENSG00000165209	ENSG00000213190
ENSG00000165209	ENSG00000221890
ENSG00000165507	ENSG00000189223
ENSG00000165507	ENSG00000204936
ENSG00000165507	ENSG00000236992
ENSG00000165507	ENSG00000244734
ENSG00000165762	ENSG00000188803
ENSG00000165762	ENSG00000205358
ENSG00000165762	ENSG00000254652
ENSG00000165795	ENSG00000166111
ENSG00000165795	ENSG00000166206
ENSG00000165795	ENSG00000166257
ENSG00000165795	ENSG00000166913
ENSG00000165795	ENSG00000169035
ENSG00000165795	ENSG00000185008
ENSG00000165795	ENSG00000187446
ENSG00000165795	ENSG00000196230
ENSG00000165795	ENSG00000197872
ENSG00000165795	ENSG00000198961
ENSG00000165795	ENSG00000209804
ENSG00000165795	ENSG00000240182
ENSG00000165795	ENSG00000242265
ENSG00000165795	ENSG00000242662
ENSG00000165973	ENSG00000172137
ENSG00000165973	ENSG00000175426
ENSG00000165973	ENSG00000176928
ENSG00000165973	ENSG00000184349
ENSG00000165973	ENSG00000196090
ENSG00000165973	ENSG00000196542
ENSG00000165973	ENSG00000197106
ENSG00000165973	ENSG00000198626
ENSG00000165973	ENSG00000198963
ENSG00000165973	ENSG00000203685
ENSG00000165973	ENSG00000211445
ENSG00000166006	ENSG00000175352
ENSG00000166006	ENSG00000187446
ENSG00000166091	ENSG00000168329
ENSG00000166111	ENSG00000172031
ENSG00000166111	ENSG00000172209
ENSG00000166111	ENSG00000172348
ENSG00000166111	ENSG00000176928
ENSG00000166111	ENSG00000183807
ENSG00000166111	ENSG00000189056
ENSG00000166111	ENSG00000198626
ENSG00000166111	ENSG00000198739
ENSG00000166111	ENSG00000203685
ENSG00000166111	ENSG00000213190
